0.027594177052378654,2.5441790057811886e-05,0.012680115178227425,0.01741342432796955,0.05773962661623955,0.0004232910869177431,0.8841238617897034
0.04514237865805626,3.8390178815461695e-05,0.031051291152834892,0.008894496597349644,0.12277724593877792,0.001223853207193315,0.79087233543396
0.0506281778216362,4.873205762123689e-05,0.034536488354206085,0.01257309690117836,0.14277976751327515,0.001886850455775857,0.7575468420982361
0.03697909414768219,3.0384988349396735e-05,0.02357754297554493,0.009146205149590969,0.07233744859695435,0.0017664212500676513,0.8561629056930542
0.03655698895454407,3.024642137461342e-05,0.023512814193964005,0.005229456350207329,0.07004719972610474,0.0027971009258180857,0.8618262410163879
0.03119509108364582,1.4522164747177158e-05,0.021130871027708054,0.0031427075155079365,0.05918201431632042,0.00178281229455024,0.8835520148277283
0.05580820515751839,4.0918635932030156e-05,0.03380785137414932,0.0024027428589761257,0.1294824481010437,0.0027282123919576406,0.7757295966148376
0.022929733619093895,1.0719270903791767e-05,0.013011550530791283,0.003772759111598134,0.04810371249914169,0.0010246613528579473,0.9111468195915222
0.014747931621968746,1.8852224457077682e-05,0.015223643742501736,0.02013966627418995,0.03903844952583313,0.0009166875388473272,0.9099147915840149
0.0004277401603758335,8.988723493530415e-06,0.00040482604526914656,0.9756429195404053,0.0007862631464377046,0.0010275288950651884,0.02170173078775406
0.00016391658573411405,5.003611477150116e-06,0.00029050075681880116,0.9923450350761414,0.00041345221688970923,0.0019754860550165176,0.0048065767623484135
0.0003621316864155233,5.48273703770974e-07,0.00026665651239454746,0.9791511297225952,0.0004739296855404973,0.00025117211043834686,0.0194944329559803
0.00017929602472577244,1.357665314571932e-05,0.0004515155451372266,0.9727809429168701,0.0009944086195901036,0.01323044952005148,0.012349906377494335
0.0005767971742898226,4.54455403087195e-06,0.0004643530701287091,0.9783914685249329,0.0007038038456812501,0.0004628167662303895,0.019396228715777397
0.0013951603323221207,2.8104679586249404e-05,0.001002820790745318,0.9762983322143555,0.002136180642992258,0.0133970333263278,0.005742224864661694
0.001503665465861559,2.8603322789422236e-05,0.000999566400423646,0.9734730124473572,0.002668163040652871,0.013310950249433517,0.008016089908778667
0.0007966916891746223,1.3577924619312398e-05,0.0005862308316864073,0.9779725074768066,0.0010121632367372513,0.012403980828821659,0.00721474876627326
0.000931808608584106,1.758200414769817e-05,0.0006198478513397276,0.9840031266212463,0.0018249965505674481,0.0042742653749883175,0.008328350260853767
0.0003545635554473847,4.3635000679387304e-07,0.00012757850345224142,0.9857177734375,0.0004356411227490753,0.0003235590411350131,0.013040455989539623
0.0053555527701973915,4.040045041620033e-06,0.0031794817186892033,0.9236091375350952,0.001670748577453196,0.06266538798809052,0.0035157508682459593
0.0004526208504103124,3.504741471260786e-06,0.0003585230733733624,0.9664272665977478,0.0005778716877102852,0.003973803948611021,0.028206434100866318
0.0017658643191680312,6.826577646279475e-06,0.0016768919304013252,0.9799501895904541,0.003721170825883746,0.0016214661300182343,0.011257647536695004
0.0005802824744023383,1.2360264918243047e-06,0.0012689285213127732,0.9786583185195923,0.001629417878575623,0.0010243224678561091,0.016837414354085922
0.0013195706997066736,3.0166263968567364e-05,0.001250609289854765,0.9555093050003052,0.0008971385541372001,0.026372388005256653,0.014620887115597725
0.0006535938009619713,2.349165015402832e-06,0.0002562659792602062,0.9765574336051941,0.0006343968561850488,0.0002643094339873642,0.02163173072040081
0.0014276317087933421,1.826972766139079e-05,0.0017766443779692054,0.9294784665107727,0.005357902031391859,0.0009553733980283141,0.06098578870296478
0.0078131053596735,8.009321754798293e-05,0.005580564960837364,0.7753076553344727,0.016604946926236153,0.0015270003350451589,0.193086639046669
0.030281255021691322,2.328696609765757e-05,0.0075240065343678,0.9162428975105286,0.013122057542204857,0.001981294946745038,0.030825119465589523
